1.9901328086853027,1,2,(1, 2),54
2.0021073818206787,1,2,(0, 4),298
1.9907310009002686,1,2,(0, 2),496
1.9900438785552979,1,2,(0, 0),80
1.9902496337890625,1,2,(3, 0),-174
1.990877628326416,1,2,(1, 0),312
1.9908933639526367,1,2,(2, 4),312
1.9904038906097412,1,2,(1, 1),-374
1.9906268119812012,1,2,(2, 5),-128
1.9907147884368896,1,2,(3, 5),338
1.990518569946289,1,2,(4, 2),55
1.0652570724487305,1,2,(5, 0),84
0.1375720500946045,1,2,(5, 2),312
0.023089170455932617,1,2,(4, 3),312
0.00400853157043457,1,2,(4, 4),312
0.0009927749633789062,1,2,(5, 5),312
1.9906799793243408,2,1,(2, 2),586
1.990387201309204,2,1,(3, 1),69
1.9907586574554443,2,1,(4, 0),420
1.9902145862579346,2,1,(1, 3),540
1.990915060043335,2,1,(0, 0),-370
1.9907276630401611,2,1,(3, 5),112
1.9907047748565674,2,1,(0, 2),-656
1.9913859367370605,2,1,(1, 5),79
1.9902780055999756,2,1,(1, 4),158
1.9909441471099854,2,1,(0, 3),-449
1.9907736778259277,2,1,(0, 5),-323
1.9901485443115234,2,1,(1, 0),-323
1.9905047416687012,2,1,(0, 7),-323
1.9911799430847168,2,1,(2, 5),494
2.0106964111328125,2,1,(2, 6),516
1.9909265041351318,2,1,(3, 7),510
1.9900147914886475,2,1,(4, 1),692
1.9908537864685059,2,1,(4, 2),560
1.9909307956695557,2,1,(4, 5),494
1.9907820224761963,2,1,(4, 6),608
1.9909746646881104,2,1,(5, 1),902
1.9907503128051758,2,1,(5, 6),494
1.9900572299957275,2,1,(5, 7),1420
1.990009069442749,2,1,(6, 0),994
1.9900462627410889,2,1,(6, 2),1110
1.9902184009552002,2,1,(6, 7),1476
0.33673620223999023,2,1,(7, 0),1476
0.035718441009521484,2,1,(7, 2),1476
0.00700688362121582,2,1,(7, 7),1524
0.0019724369049072266,2,1,(7, 5),1524
1.9909865856170654,1,2,(3, 4),-492
1.992288589477539,1,2,(2, 6),-266
1.9917893409729004,1,2,(1, 6),-860
1.9901368618011475,1,2,(3, 6),840
1.9904818534851074,1,2,(1, 3),180
1.990152359008789,1,2,(0, 3),1704
1.9901368618011475,1,2,(2, 3),1164
1.9925694465637207,1,2,(0, 5),1152
1.9901530742645264,1,2,(1, 1),751
1.9932847023010254,1,2,(0, 7),895
1.9915740489959717,1,2,(3, 2),716
1.9930193424224854,1,2,(2, 1),1106
1.9952452182769775,1,2,(0, 0),994
1.9906070232391357,1,2,(2, 2),998
1.9944851398468018,1,2,(1, 8),1978
1.992126703262329,1,2,(2, 0),734
1.9931166172027588,1,2,(0, 9),994
1.991631031036377,1,2,(4, 2),1106
1.9908843040466309,1,2,(3, 3),1134
1.9927706718444824,1,2,(4, 0),994
1.992692470550537,1,2,(2, 7),716
1.9910228252410889,1,2,(4, 6),1106
1.9920258522033691,1,2,(3, 8),1254
1.992950439453125,1,2,(2, 9),1106
1.9929187297821045,1,2,(4, 8),1106
1.9978842735290527,1,2,(5, 1),647
1.9960012435913086,1,2,(5, 3),-513
1.9917876720428467,1,2,(4, 9),-1486
1.990096092224121,1,2,(5, 8),-1614
1.9920237064361572,1,2,(6, 0),-1496
1.9908499717712402,1,2,(6, 2),-1486
1.9907777309417725,1,2,(6, 4),-1614
1.9915597438812256,1,2,(6, 6),-1526
1.9913992881774902,1,2,(6, 8),-1402
1.9936776161193848,1,2,(7, 6),-1402
1.990997552871704,1,2,(7, 4),-1118
1.9915599822998047,1,2,(6, 9),-1118
1.9923434257507324,1,2,(7, 1),-1578
1.9904444217681885,1,2,(7, 5),-972
1.9900455474853516,1,2,(7, 9),-2136
1.990126132965088,1,2,(8, 0),-1462
1.9931647777557373,1,2,(8, 1),-1432
1.9927527904510498,1,2,(8, 4),-1432
1.9930737018585205,1,2,(8, 8),-794
1.9916694164276123,1,2,(9, 2),-878
0.40663671493530273,1,2,(9, 3),-878
0.1141059398651123,1,2,(9, 5),-878
0.012103557586669922,1,2,(9, 8),-878
0.0029973983764648438,1,2,(9, 6),-840
1.9953129291534424,2,1,(4, 4),784
1.9945011138916016,2,1,(4, 6),-1620
1.994744062423706,2,1,(4, 8),-202
1.9935753345489502,2,1,(2, 6),-2134
1.9925003051757812,2,1,(3, 4),-1776
1.9949123859405518,2,1,(3, 5),2550
1.9909706115722656,2,1,(1, 3),756
1.9934349060058594,2,1,(1, 5),818
1.9923176765441895,2,1,(0, 6),618
1.9930014610290527,2,1,(2, 3),-445
1.9926087856292725,2,1,(1, 8),-732
1.9948341846466064,2,1,(2, 5),-158
1.9915642738342285,2,1,(2, 7),-1480
1.9920291900634766,2,1,(0, 2),-344
1.9938716888427734,2,1,(0, 4),-346
1.9913649559020996,2,1,(0, 5),-632
1.990530014038086,2,1,(0, 7),1482
1.991593360900879,2,1,(0, 9),1466
1.9914023876190186,2,1,(0, 1),1616
1.9903619289398193,2,1,(1, 10),288
1.9929087162017822,2,1,(2, 1),106
1.9986538887023926,2,1,(2, 9),222
1.9913804531097412,2,1,(2, 11),174
2.001560926437378,2,1,(4, 0),298
1.9922244548797607,2,1,(2, 0),1988
1.9941201210021973,2,1,(0, 11),2100
1.9925861358642578,2,1,(0, 0),-1098
1.9935975074768066,2,1,(3, 8),-1296
1.9936108589172363,2,1,(3, 10),-1296
1.9953129291534424,2,1,(4, 2),-1296
1.9922759532928467,2,1,(4, 9),-1308
1.9946515560150146,2,1,(4, 11),1354
1.9923417568206787,2,1,(5, 0),-1372
1.9920902252197266,2,1,(5, 2),-1532
1.9916391372680664,2,1,(5, 10),-1872
1.9924476146697998,2,1,(5, 8),-1820
1.99369478225708,2,1,(5, 3),-1848
1.9925549030303955,2,1,(6, 0),-1848
1.9924156665802002,2,1,(6, 3),-1848
1.9913523197174072,2,1,(6, 9),-1872
1.991161823272705,2,1,(6, 10),-1860
1.9900245666503906,2,1,(7, 7),-2044
1.9909484386444092,2,1,(7, 3),-2068
